,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
0,2023-01-01 00:00:00+00:00,Sydney,62.0,6.0,3.65,41.0,9.2,16.5,23.583336
1,2023-01-01 01:00:00+00:00,Sydney,62.0,5.25,3.45,45.0,9.1,16.5,23.466667
2,2023-01-01 02:00:00+00:00,Sydney,61.0,4.15,3.2,50.0,8.8,15.9,23.325003
3,2023-01-01 03:00:00+00:00,Sydney,61.0,3.2,2.9,55.0,8.8,16.1,23.150002
4,2023-01-01 04:00:00+00:00,Sydney,62.0,3.15,2.8,54.0,8.7,16.0,22.958332
5,2023-01-01 05:00:00+00:00,Sydney,63.0,3.45,2.8,52.0,8.8,16.1,22.733335
6,2023-01-01 06:00:00+00:00,Sydney,65.0,4.85,2.9,46.0,9.2,16.9,22.525002
7,2023-01-01 07:00:00+00:00,Sydney,68.0,7.1,3.15,40.0,9.5,17.2,22.391666
8,2023-01-01 08:00:00+00:00,Sydney,72.0,10.15,3.55,33.0,9.7,17.4,22.26667
9,2023-01-01 09:00:00+00:00,Sydney,78.0,14.1,4.05,25.0,10.0,17.7,22.15
10,2023-01-01 10:00:00+00:00,Sydney,84.0,16.85,4.35,21.0,10.7,18.6,22.016668
11,2023-01-01 11:00:00+00:00,Sydney,92.0,19.55,4.6,17.0,11.4,19.7,21.941666
12,2023-01-01 12:00:00+00:00,Sydney,99.0,21.85,5.3,13.0,11.9,20.4,21.858332
13,2023-01-01 13:00:00+00:00,Sydney,96.0,21.4,5.75,13.0,11.8,20.4,21.824999
14,2023-01-01 14:00:00+00:00,Sydney,92.0,20.75,6.35,14.0,11.8,20.3,21.849998
15,2023-01-01 15:00:00+00:00,Sydney,89.0,20.15,7.4,14.0,12.3,21.1,21.916664
16,2023-01-01 16:00:00+00:00,Sydney,92.0,20.6,8.35,13.0,13.0,22.0,22.016663
17,2023-01-01 17:00:00+00:00,Sydney,97.0,21.45,9.5,11.0,13.6,23.1,22.133331
18,2023-01-01 18:00:00+00:00,Sydney,101.0,20.9,10.7,11.0,15.3,25.4,22.224998
19,2023-01-01 19:00:00+00:00,Sydney,97.0,17.8,11.35,15.0,17.1,28.1,22.291664
20,2023-01-01 20:00:00+00:00,Sydney,89.0,13.3,11.85,21.0,13.9,23.9,22.341667
21,2023-01-01 21:00:00+00:00,Sydney,81.0,8.45,11.75,29.0,10.8,18.3,22.150002
22,2023-01-01 22:00:00+00:00,Sydney,79.0,7.1,10.75,34.0,9.5,15.9,22.099998
23,2023-01-01 23:00:00+00:00,Sydney,79.0,6.75,9.2,39.0,8.5,14.0,22.041666
24,2023-01-02 00:00:00+00:00,Sydney,89.0,5.75,5.55,46.0,6.9,11.8,21.95
25,2023-01-02 01:00:00+00:00,Sydney,88.0,5.15,5.25,52.0,7.2,12.3,21.758331
26,2023-01-02 02:00:00+00:00,Sydney,86.0,4.35,4.75,60.0,8.0,13.8,24.0
27,2023-01-02 03:00:00+00:00,Sydney,84.0,3.75,4.25,67.0,8.4,14.8,26.800001
28,2023-01-02 04:00:00+00:00,Sydney,82.0,3.75,3.95,65.0,8.2,14.9,26.0
29,2023-01-02 05:00:00+00:00,Sydney,81.0,4.05,3.7,60.0,7.9,14.5,24.0
30,2023-01-02 06:00:00+00:00,Sydney,80.0,5.8,3.85,51.0,7.4,13.8,21.383333
31,2023-01-02 07:00:00+00:00,Sydney,81.0,9.1,4.6,42.0,7.5,14.1,21.233332
32,2023-01-02 08:00:00+00:00,Sydney,83.0,13.45,5.7,32.0,7.8,14.4,21.066666
33,2023-01-02 09:00:00+00:00,Sydney,86.0,18.05,7.0,21.0,8.0,14.5,20.908333
34,2023-01-02 10:00:00+00:00,Sydney,88.0,19.45,7.55,17.0,8.1,14.3,20.741665
35,2023-01-02 11:00:00+00:00,Sydney,89.0,19.8,7.95,14.0,8.1,13.9,20.524998
36,2023-01-02 12:00:00+00:00,Sydney,97.0,20.5,8.45,11.0,7.8,13.0,20.249998
37,2023-01-02 13:00:00+00:00,Sydney,93.0,18.75,8.1,12.0,8.1,13.3,19.908333
38,2023-01-02 14:00:00+00:00,Sydney,87.0,16.3,7.65,15.0,7.6,12.6,19.6
39,2023-01-02 15:00:00+00:00,Sydney,82.0,13.35,7.2,17.0,7.5,12.3,19.250002
40,2023-01-02 16:00:00+00:00,Sydney,81.0,12.0,7.2,18.0,7.3,11.9,18.85
41,2023-01-02 17:00:00+00:00,Sydney,82.0,11.0,7.4,18.0,7.2,11.6,18.375002
42,2023-01-02 18:00:00+00:00,Sydney,84.0,9.85,7.7,19.0,7.3,11.6,17.84167
43,2023-01-02 19:00:00+00:00,Sydney,85.0,8.75,8.0,21.0,7.5,11.7,17.175001
44,2023-01-02 20:00:00+00:00,Sydney,85.0,7.75,8.35,24.0,7.1,11.3,16.375002
45,2023-01-02 21:00:00+00:00,Sydney,86.0,7.35,8.75,28.0,5.8,9.2,15.808335
46,2023-01-02 22:00:00+00:00,Sydney,88.0,8.85,8.95,30.0,5.6,8.8,15.391666
47,2023-01-02 23:00:00+00:00,Sydney,90.0,11.2,9.05,33.0,5.8,9.3,15.066669
48,2023-01-03 00:00:00+00:00,Sydney,90.0,9.25,9.75,46.0,7.4,12.1,18.4
49,2023-01-03 01:00:00+00:00,Sydney,88.0,8.35,9.15,53.0,8.6,14.5,21.199999
50,2023-01-03 02:00:00+00:00,Sydney,85.0,7.1,8.35,62.0,10.0,17.5,24.8
51,2023-01-03 03:00:00+00:00,Sydney,80.0,5.75,7.0,68.0,9.5,17.8,27.2
52,2023-01-03 04:00:00+00:00,Sydney,74.0,5.05,5.65,62.0,8.4,16.2,24.8
53,2023-01-03 05:00:00+00:00,Sydney,68.0,4.5,4.15,50.0,7.6,14.6,20.0
54,2023-01-03 06:00:00+00:00,Sydney,62.0,5.15,2.85,36.0,7.5,14.3,15.25
55,2023-01-03 07:00:00+00:00,Sydney,62.0,7.35,3.0,30.0,7.8,14.4,15.258333
56,2023-01-03 08:00:00+00:00,Sydney,65.0,10.5,3.75,24.0,8.4,15.1,15.283335
57,2023-01-03 09:00:00+00:00,Sydney,71.0,14.75,4.9,19.0,8.9,15.8,15.333333
58,2023-01-03 10:00:00+00:00,Sydney,78.0,17.65,5.65,16.0,9.1,15.9,15.408333
59,2023-01-03 11:00:00+00:00,Sydney,86.0,20.5,6.5,13.0,9.5,16.3,15.491666
60,2023-01-03 12:00:00+00:00,Sydney,87.0,19.0,5.4,16.0,10.6,18.4,15.608334
61,2023-01-03 13:00:00+00:00,Sydney,89.0,20.1,6.0,15.0,11.4,19.4,15.841667
62,2023-01-03 14:00:00+00:00,Sydney,91.0,21.7,6.8,13.0,11.6,19.7,16.116667
63,2023-01-03 15:00:00+00:00,Sydney,95.0,23.3,7.95,11.0,12.7,21.4,16.449999
64,2023-01-03 16:00:00+00:00,Sydney,101.0,24.05,8.8,10.0,13.9,22.9,16.883333
65,2023-01-03 17:00:00+00:00,Sydney,109.0,24.55,9.7,9.0,14.9,24.4,17.433334
66,2023-01-03 18:00:00+00:00,Sydney,112.0,23.4,10.3,10.0,17.2,28.0,18.074999
67,2023-01-03 19:00:00+00:00,Sydney,103.0,19.95,9.85,14.0,20.1,32.4,18.9
68,2023-01-03 20:00:00+00:00,Sydney,89.0,15.05,8.9,20.0,14.4,24.3,19.949999
69,2023-01-03 21:00:00+00:00,Sydney,74.0,10.0,7.85,26.0,9.2,15.7,20.558334
70,2023-01-03 22:00:00+00:00,Sydney,73.0,9.2,7.65,28.0,8.6,14.6,20.841665
71,2023-01-03 23:00:00+00:00,Sydney,75.0,9.75,7.7,28.0,8.4,14.1,21.091667
72,2023-01-04 00:00:00+00:00,Sydney,72.0,7.65,4.6,36.0,8.4,15.2,21.30833
73,2023-01-04 01:00:00+00:00,Sydney,70.0,7.05,4.2,37.0,9.1,16.6,21.391663
74,2023-01-04 02:00:00+00:00,Sydney,67.0,6.25,3.65,38.0,9.7,17.7,21.433332
75,2023-01-04 03:00:00+00:00,Sydney,64.0,5.5,3.05,39.0,9.3,16.9,21.408333
76,2023-01-04 04:00:00+00:00,Sydney,62.0,5.05,2.75,39.0,8.6,15.6,21.391663
77,2023-01-04 05:00:00+00:00,Sydney,61.0,4.75,2.55,39.0,8.8,15.9,21.408333
78,2023-01-04 06:00:00+00:00,Sydney,62.0,6.15,2.5,37.0,8.4,15.3,21.508333
79,2023-01-04 07:00:00+00:00,Sydney,65.0,9.7,2.65,33.0,8.4,15.3,21.583332
80,2023-01-04 08:00:00+00:00,Sydney,69.0,14.65,3.0,29.0,8.1,14.6,21.633335
81,2023-01-04 09:00:00+00:00,Sydney,80.0,20.55,3.3,23.0,9.1,16.2,21.608332
82,2023-01-04 10:00:00+00:00,Sydney,96.0,24.0,3.35,19.0,9.9,17.3,21.625
83,2023-01-04 11:00:00+00:00,Sydney,116.0,27.0,3.3,16.0,11.5,19.1,21.691668
84,2023-01-04 12:00:00+00:00,Sydney,81.0,11.25,3.3,33.0,5.1,8.5,21.858332
85,2023-01-04 13:00:00+00:00,Sydney,78.0,9.75,2.9,34.0,6.1,10.3,21.399998
86,2023-01-04 14:00:00+00:00,Sydney,74.0,7.6,2.4,36.0,7.2,12.7,20.958332
87,2023-01-04 15:00:00+00:00,Sydney,69.0,4.95,1.75,37.0,9.1,16.3,20.59167
88,2023-01-04 16:00:00+00:00,Sydney,65.0,3.45,1.45,37.0,10.1,18.6,20.291668
89,2023-01-04 17:00:00+00:00,Sydney,62.0,2.2,1.3,36.0,10.2,18.7,19.975
90,2023-01-04 18:00:00+00:00,Sydney,59.0,1.25,1.15,35.0,9.5,17.3,19.583334
91,2023-01-04 19:00:00+00:00,Sydney,59.0,1.45,1.2,34.0,8.5,15.4,18.94167
92,2023-01-04 20:00:00+00:00,Sydney,60.0,2.25,1.35,34.0,10.4,19.0,17.975
93,2023-01-04 21:00:00+00:00,Sydney,61.0,3.1,1.5,34.0,12.1,22.4,17.641668
94,2023-01-04 22:00:00+00:00,Sydney,61.0,3.15,1.55,35.0,12.6,23.5,17.883335
95,2023-01-04 23:00:00+00:00,Sydney,61.0,3.0,1.6,36.0,12.5,23.3,18.216667
96,2023-01-05 00:00:00+00:00,Sydney,60.0,3.3,1.75,33.0,8.4,15.6,18.558332
97,2023-01-05 01:00:00+00:00,Sydney,60.0,3.5,1.8,33.0,10.4,19.4,18.558332
98,2023-01-05 02:00:00+00:00,Sydney,59.0,3.75,1.85,34.0,9.9,18.4,18.666666
99,2023-01-05 03:00:00+00:00,Sydney,59.0,3.95,1.9,35.0,10.4,19.2,18.683332
100,2023-01-05 04:00:00+00:00,Sydney,59.0,3.6,1.8,36.0,10.2,18.9,18.774998
101,2023-01-05 05:00:00+00:00,Sydney,58.0,3.0,1.65,38.0,9.9,18.5,18.90833
102,2023-01-05 06:00:00+00:00,Sydney,59.0,3.3,1.55,39.0,9.8,18.4,18.999998
103,2023-01-05 07:00:00+00:00,Sydney,61.0,5.2,1.65,37.0,9.7,18.0,19.116663
104,2023-01-05 08:00:00+00:00,Sydney,65.0,7.95,1.9,33.0,9.9,18.3,19.224997
105,2023-01-05 09:00:00+00:00,Sydney,69.0,11.05,2.2,29.0,9.6,17.4,19.374996
106,2023-01-05 10:00:00+00:00,Sydney,72.0,12.4,2.45,27.0,9.7,17.3,19.416662
107,2023-01-05 11:00:00+00:00,Sydney,74.0,13.3,2.8,25.0,9.6,16.9,19.399998
108,2023-01-05 12:00:00+00:00,Sydney,69.0,10.45,2.75,25.0,9.1,16.1,19.241665
109,2023-01-05 13:00:00+00:00,Sydney,66.0,9.05,2.75,25.0,8.2,14.4,19.574999
110,2023-01-05 14:00:00+00:00,Sydney,62.0,7.05,2.8,25.0,7.2,12.5,19.749998
111,2023-01-05 15:00:00+00:00,Sydney,57.0,4.7,2.75,25.0,6.4,10.8,19.75
112,2023-01-05 16:00:00+00:00,Sydney,56.0,3.5,2.6,26.0,5.8,9.8,19.525
113,2023-01-05 17:00:00+00:00,Sydney,56.0,2.55,2.45,27.0,6.1,10.4,19.166666
114,2023-01-05 18:00:00+00:00,Sydney,57.0,2.15,2.2,28.0,7.9,13.9,18.825
115,2023-01-05 19:00:00+00:00,Sydney,60.0,3.1,2.05,29.0,9.3,16.7,18.691668
116,2023-01-05 20:00:00+00:00,Sydney,64.0,4.8,1.9,30.0,9.6,17.3,18.758333
117,2023-01-05 21:00:00+00:00,Sydney,68.0,6.4,1.8,31.0,11.6,21.2,18.691668
118,2023-01-05 22:00:00+00:00,Sydney,69.0,6.35,1.9,33.0,12.0,21.9,18.650002
119,2023-01-05 23:00:00+00:00,Sydney,70.0,5.75,2.1,35.0,12.4,22.9,18.6
120,2023-01-06 00:00:00+00:00,Sydney,67.0,4.4,2.55,39.0,10.6,19.7,18.591665
121,2023-01-06 01:00:00+00:00,Sydney,66.0,4.3,2.6,38.0,12.0,22.3,18.775
122,2023-01-06 02:00:00+00:00,Sydney,65.0,4.1,2.6,36.0,15.3,27.9,18.908335
123,2023-01-06 03:00:00+00:00,Sydney,63.0,3.95,2.6,34.0,16.2,29.7,19.358334
124,2023-01-06 04:00:00+00:00,Sydney,61.0,3.7,2.5,33.0,16.5,30.4,19.841667
125,2023-01-06 05:00:00+00:00,Sydney,59.0,3.4,2.35,32.0,16.5,30.4,20.366667
126,2023-01-06 06:00:00+00:00,Sydney,57.0,4.0,2.2,31.0,15.7,28.9,20.916668
127,2023-01-06 07:00:00+00:00,Sydney,58.0,5.95,2.05,29.0,14.5,26.5,21.408333
128,2023-01-06 08:00:00+00:00,Sydney,60.0,8.7,1.95,26.0,13.6,24.6,21.808334
129,2023-01-06 09:00:00+00:00,Sydney,62.0,11.45,1.9,23.0,13.4,24.0,22.116665
130,2023-01-06 10:00:00+00:00,Sydney,63.0,12.0,2.05,22.0,13.3,23.8,22.433334
131,2023-01-06 11:00:00+00:00,Sydney,65.0,11.8,2.3,22.0,13.7,24.8,22.73333
132,2023-01-06 12:00:00+00:00,Sydney,64.0,10.15,2.6,23.0,12.8,23.2,23.074999
133,2023-01-06 13:00:00+00:00,Sydney,61.0,8.85,2.6,25.0,12.6,22.9,23.383331
134,2023-01-06 14:00:00+00:00,Sydney,58.0,7.0,2.55,27.0,11.3,20.5,23.75
135,2023-01-06 15:00:00+00:00,Sydney,54.0,4.85,2.5,29.0,11.0,20.0,24.091665
136,2023-01-06 16:00:00+00:00,Sydney,53.0,3.9,2.45,30.0,10.7,19.4,24.474998
137,2023-01-06 17:00:00+00:00,Sydney,53.0,3.2,2.45,30.0,10.5,19.2,24.883331
138,2023-01-06 18:00:00+00:00,Sydney,54.0,3.0,2.45,30.0,10.6,19.2,25.25
139,2023-01-06 19:00:00+00:00,Sydney,56.0,3.75,2.5,30.0,10.8,19.6,25.475002
140,2023-01-06 20:00:00+00:00,Sydney,58.0,5.1,2.6,29.0,10.9,19.8,25.599998
141,2023-01-06 21:00:00+00:00,Sydney,60.0,6.3,2.7,29.0,11.9,21.8,25.708334
142,2023-01-06 22:00:00+00:00,Sydney,60.0,6.15,2.7,30.0,11.7,21.5,25.733334
143,2023-01-06 23:00:00+00:00,Sydney,59.0,5.5,2.65,32.0,11.6,21.2,25.708334
144,2023-01-07 00:00:00+00:00,Sydney,67.0,7.65,3.3,29.0,14.2,26.0,25.641668
145,2023-01-07 01:00:00+00:00,Sydney,65.0,7.15,3.1,30.0,13.7,25.1,25.941673
146,2023-01-07 02:00:00+00:00,Sydney,62.0,6.45,2.85,30.0,13.4,24.4,26.083338
147,2023-01-07 03:00:00+00:00,Sydney,58.0,5.85,2.55,31.0,14.9,27.1,25.925003
148,2023-01-07 04:00:00+00:00,Sydney,57.0,5.7,2.4,31.0,14.5,26.5,25.816668
149,2023-01-07 05:00:00+00:00,Sydney,56.0,5.8,2.3,31.0,13.6,25.0,25.650002
150,2023-01-07 06:00:00+00:00,Sydney,56.0,6.7,2.25,30.0,13.0,24.0,25.408333
151,2023-01-07 07:00:00+00:00,Sydney,58.0,8.3,2.3,28.0,12.5,22.9,25.183332
152,2023-01-07 08:00:00+00:00,Sydney,60.0,10.5,2.4,26.0,11.1,20.2,25.016666
153,2023-01-07 09:00:00+00:00,Sydney,65.0,13.55,2.65,23.0,9.9,17.7,24.808332
154,2023-01-07 10:00:00+00:00,Sydney,71.0,16.05,3.0,20.0,9.0,15.8,24.516663
155,2023-01-07 11:00:00+00:00,Sydney,79.0,18.7,3.4,17.0,8.5,14.6,24.158333
156,2023-01-07 12:00:00+00:00,Sydney,80.0,18.8,3.65,18.0,8.7,14.9,23.724998
157,2023-01-07 13:00:00+00:00,Sydney,76.0,17.15,3.7,19.0,9.6,16.5,23.383333
158,2023-01-07 14:00:00+00:00,Sydney,70.0,14.8,3.75,21.0,10.3,17.8,23.133333
159,2023-01-07 15:00:00+00:00,Sydney,63.0,11.65,3.8,24.0,11.5,20.0,23.05
160,2023-01-07 16:00:00+00:00,Sydney,60.0,9.4,3.75,26.0,11.3,19.6,23.091663
161,2023-01-07 17:00:00+00:00,Sydney,58.0,7.1,3.7,27.0,10.7,18.4,23.141668
162,2023-01-07 18:00:00+00:00,Sydney,56.0,5.05,3.65,29.0,9.5,16.3,23.158337
163,2023-01-07 19:00:00+00:00,Sydney,57.0,4.95,3.7,29.0,8.8,14.8,23.06667
164,2023-01-07 20:00:00+00:00,Sydney,58.0,5.7,3.8,28.0,8.9,15.1,22.900002
165,2023-01-07 21:00:00+00:00,Sydney,60.0,6.4,3.9,28.0,9.0,15.6,22.73333
166,2023-01-07 22:00:00+00:00,Sydney,60.0,6.15,3.85,28.0,9.1,15.9,22.491669
167,2023-01-07 23:00:00+00:00,Sydney,59.0,5.65,3.75,29.0,9.0,15.8,22.275002
168,2023-01-08 00:00:00+00:00,Sydney,62.0,5.35,3.7,33.0,12.0,21.9,22.058334
169,2023-01-08 01:00:00+00:00,Sydney,61.0,4.85,3.6,35.0,14.8,26.8,21.875
170,2023-01-08 02:00:00+00:00,Sydney,59.0,4.15,3.45,37.0,11.2,20.2,21.966667
171,2023-01-08 03:00:00+00:00,Sydney,57.0,3.55,3.25,39.0,10.2,18.3,21.783333
172,2023-01-08 04:00:00+00:00,Sydney,56.0,3.15,3.15,40.0,9.0,16.0,21.391668
173,2023-01-08 05:00:00+00:00,Sydney,55.0,2.9,3.1,40.0,8.0,14.1,20.933332
174,2023-01-08 06:00:00+00:00,Sydney,56.0,4.3,3.1,38.0,7.3,12.8,20.466667
175,2023-01-08 07:00:00+00:00,Sydney,58.0,8.0,3.05,33.0,6.8,12.0,19.991667
176,2023-01-08 08:00:00+00:00,Sydney,61.0,13.15,3.0,25.0,6.5,11.3,19.516668
177,2023-01-08 09:00:00+00:00,Sydney,78.0,18.9,3.5,17.0,6.9,11.5,19.133333
178,2023-01-08 10:00:00+00:00,Sydney,111.0,21.1,4.6,14.0,8.7,14.1,18.883333
179,2023-01-08 11:00:00+00:00,Sydney,154.0,22.25,6.15,12.0,11.4,18.2,18.858332
180,2023-01-08 12:00:00+00:00,Sydney,245.0,21.95,10.1,10.0,16.8,26.0,19.099998
181,2023-01-08 13:00:00+00:00,Sydney,237.0,21.6,10.45,10.0,18.9,28.9,19.775
182,2023-01-08 14:00:00+00:00,Sydney,226.0,21.1,11.0,10.0,18.5,28.1,20.55
183,2023-01-08 15:00:00+00:00,Sydney,210.0,20.6,11.7,10.0,18.0,27.2,21.233332
184,2023-01-08 16:00:00+00:00,Sydney,197.0,20.5,12.2,9.0,17.3,26.1,21.775
185,2023-01-08 17:00:00+00:00,Sydney,184.0,20.6,12.65,9.0,16.9,25.2,22.275
186,2023-01-08 18:00:00+00:00,Sydney,167.0,21.0,13.15,9.0,16.5,24.4,22.791664
187,2023-01-08 19:00:00+00:00,Sydney,158.0,22.1,13.45,11.0,17.0,25.1,23.375
188,2023-01-08 20:00:00+00:00,Sydney,151.0,23.6,13.65,14.0,17.9,26.3,24.058332
189,2023-01-08 21:00:00+00:00,Sydney,138.0,23.55,13.6,20.0,11.3,16.9,24.808332
190,2023-01-08 22:00:00+00:00,Sydney,123.0,20.4,13.2,27.0,5.8,8.8,24.999998
191,2023-01-08 23:00:00+00:00,Sydney,105.0,15.55,12.55,37.0,5.5,8.2,24.724998
192,2023-01-09 00:00:00+00:00,Sydney,107.0,11.05,12.65,54.0,7.2,10.7,24.43333
193,2023-01-09 01:00:00+00:00,Sydney,105.0,9.85,12.0,62.0,9.8,14.6,24.8
194,2023-01-09 02:00:00+00:00,Sydney,103.0,8.1,11.05,74.0,11.7,17.6,29.6
195,2023-01-09 03:00:00+00:00,Sydney,99.0,6.25,9.5,82.0,10.2,15.8,32.8
196,2023-01-09 04:00:00+00:00,Sydney,94.0,5.35,8.0,75.0,7.9,12.8,30.0
197,2023-01-09 05:00:00+00:00,Sydney,87.0,4.75,6.25,62.0,6.4,10.6,24.8
198,2023-01-09 06:00:00+00:00,Sydney,82.0,5.6,4.5,45.0,5.1,8.7,23.433332
199,2023-01-09 07:00:00+00:00,Sydney,82.0,8.5,4.05,35.0,3.9,6.9,23.25
200,2023-01-09 08:00:00+00:00,Sydney,84.0,12.7,4.0,26.0,3.8,6.7,23.008331
201,2023-01-09 09:00:00+00:00,Sydney,93.0,17.45,4.3,16.0,4.5,7.6,22.783333
202,2023-01-09 10:00:00+00:00,Sydney,107.0,19.25,4.6,12.0,6.5,10.7,22.58333
203,2023-01-09 11:00:00+00:00,Sydney,125.0,20.25,5.0,11.0,7.9,12.8,22.399996
204,2023-01-09 12:00:00+00:00,Sydney,373.0,22.8,15.25,12.0,20.3,29.6,22.10833
205,2023-01-09 13:00:00+00:00,Sydney,328.0,22.9,13.8,12.0,19.3,28.1,22.4
206,2023-01-09 14:00:00+00:00,Sydney,265.0,23.1,11.75,12.0,15.0,21.9,22.433334
207,2023-01-09 15:00:00+00:00,Sydney,194.0,23.25,9.55,12.0,12.0,17.7,22.141668
208,2023-01-09 16:00:00+00:00,Sydney,168.0,23.4,8.95,11.0,10.3,15.4,21.64167
209,2023-01-09 17:00:00+00:00,Sydney,154.0,23.5,8.8,10.0,10.6,15.9,21.058332
210,2023-01-09 18:00:00+00:00,Sydney,142.0,23.2,8.6,11.0,13.1,19.6,20.533335
211,2023-01-09 19:00:00+00:00,Sydney,137.0,22.7,8.15,14.0,15.8,23.6,20.25
212,2023-01-09 20:00:00+00:00,Sydney,136.0,21.95,7.55,18.0,16.2,24.2,20.150002
213,2023-01-09 21:00:00+00:00,Sydney,129.0,19.45,6.65,24.0,12.2,18.7,20.008335
214,2023-01-09 22:00:00+00:00,Sydney,113.0,15.4,5.7,29.0,6.3,10.4,20.083334
215,2023-01-09 23:00:00+00:00,Sydney,92.0,10.15,4.6,33.0,6.3,10.6,20.125004
216,2023-01-10 00:00:00+00:00,Sydney,82.0,7.25,6.5,45.0,6.7,10.6,20.19167
217,2023-01-10 01:00:00+00:00,Sydney,76.0,6.75,5.7,42.0,6.8,11.1,20.150002
218,2023-01-10 02:00:00+00:00,Sydney,68.0,6.0,4.5,39.0,7.0,12.0,19.900002
219,2023-01-10 03:00:00+00:00,Sydney,59.0,5.35,3.2,34.0,7.4,12.9,19.508335
220,2023-01-10 04:00:00+00:00,Sydney,56.0,5.25,2.75,32.0,7.8,13.7,19.275002
221,2023-01-10 05:00:00+00:00,Sydney,54.0,5.45,2.5,30.0,8.5,14.8,19.266666
222,2023-01-10 06:00:00+00:00,Sydney,54.0,6.1,2.35,28.0,9.1,15.8,19.441668
223,2023-01-10 07:00:00+00:00,Sydney,55.0,6.95,2.35,26.0,9.5,16.5,19.775
224,2023-01-10 08:00:00+00:00,Sydney,57.0,8.15,2.4,24.0,10.0,17.2,20.241665
225,2023-01-10 09:00:00+00:00,Sydney,61.0,10.2,2.7,21.0,10.1,17.3,20.758333
226,2023-01-10 10:00:00+00:00,Sydney,67.0,12.55,3.1,18.0,10.4,17.7,21.224998
227,2023-01-10 11:00:00+00:00,Sydney,75.0,15.35,3.6,15.0,10.8,18.3,21.550003
228,2023-01-10 12:00:00+00:00,Sydney,91.0,18.85,4.45,10.0,12.5,20.7,21.791666
229,2023-01-10 13:00:00+00:00,Sydney,85.0,17.25,4.55,12.0,13.0,21.7,21.141666
230,2023-01-10 14:00:00+00:00,Sydney,75.0,14.95,4.75,14.0,13.5,22.7,20.616667
231,2023-01-10 15:00:00+00:00,Sydney,66.0,12.15,4.9,17.0,14.0,23.7,20.491667
232,2023-01-10 16:00:00+00:00,Sydney,64.0,10.75,4.85,18.0,15.1,25.6,20.658337
233,2023-01-10 17:00:00+00:00,Sydney,64.0,9.65,4.7,19.0,16.6,28.3,21.058334
234,2023-01-10 18:00:00+00:00,Sydney,65.0,8.55,4.65,20.0,15.9,26.6,21.558334
235,2023-01-10 19:00:00+00:00,Sydney,65.0,8.0,4.8,21.0,18.9,31.8,21.79167
236,2023-01-10 20:00:00+00:00,Sydney,65.0,7.75,5.0,22.0,15.3,26.1,22.050001
237,2023-01-10 21:00:00+00:00,Sydney,66.0,7.6,5.35,24.0,13.4,23.3,21.974998
238,2023-01-10 22:00:00+00:00,Sydney,68.0,7.7,5.7,25.0,13.3,23.3,22.075003
239,2023-01-10 23:00:00+00:00,Sydney,71.0,8.0,6.1,26.0,11.9,20.8,22.658333
240,2023-01-11 00:00:00+00:00,Sydney,72.0,7.85,5.55,29.0,13.0,23.1,23.125
241,2023-01-11 01:00:00+00:00,Sydney,71.0,7.6,5.45,30.0,12.5,22.3,23.65
242,2023-01-11 02:00:00+00:00,Sydney,70.0,7.25,5.35,32.0,12.9,23.3,24.125
243,2023-01-11 03:00:00+00:00,Sydney,68.0,6.95,5.2,34.0,13.0,23.5,24.616665
244,2023-01-11 04:00:00+00:00,Sydney,67.0,6.85,5.15,34.0,12.9,23.5,25.083334
245,2023-01-11 05:00:00+00:00,Sydney,66.0,6.8,5.15,34.0,12.7,23.3,25.508331
246,2023-01-11 06:00:00+00:00,Sydney,65.0,7.4,5.0,33.0,12.1,22.4,25.85833
247,2023-01-11 07:00:00+00:00,Sydney,66.0,8.7,4.7,30.0,11.3,20.7,26.108332
248,2023-01-11 08:00:00+00:00,Sydney,67.0,10.5,4.25,26.0,10.7,19.5,26.258331
249,2023-01-11 09:00:00+00:00,Sydney,70.0,12.55,3.9,21.0,10.4,18.7,26.316666
250,2023-01-11 10:00:00+00:00,Sydney,73.0,13.4,3.95,20.0,10.3,18.3,26.341667
251,2023-01-11 11:00:00+00:00,Sydney,77.0,13.9,4.2,20.0,10.4,18.5,26.33333
252,2023-01-11 12:00:00+00:00,Sydney,123.0,24.7,5.75,11.0,11.0,18.2,26.299995
253,2023-01-11 13:00:00+00:00,Sydney,112.0,22.45,6.05,13.0,9.5,16.7,26.175
254,2023-01-11 14:00:00+00:00,Sydney,97.0,19.35,6.5,17.0,9.3,16.2,25.883331
255,2023-01-11 15:00:00+00:00,Sydney,84.0,16.6,7.4,19.0,9.5,16.4,25.53333
256,2023-01-11 16:00:00+00:00,Sydney,87.0,17.25,8.5,17.0,10.0,16.9,25.158333
257,2023-01-11 17:00:00+00:00,Sydney,95.0,19.2,9.8,14.0,11.8,19.4,24.733332
258,2023-01-11 18:00:00+00:00,Sydney,104.0,21.0,11.55,11.0,13.2,21.3,24.333328
259,2023-01-11 19:00:00+00:00,Sydney,103.0,20.6,12.95,11.0,14.0,22.5,24.108332
260,2023-01-11 20:00:00+00:00,Sydney,98.0,19.45,14.35,13.0,11.6,19.4,23.700005
261,2023-01-11 21:00:00+00:00,Sydney,93.0,17.9,15.05,16.0,10.7,18.0,23.391665
262,2023-01-11 22:00:00+00:00,Sydney,91.0,17.3,13.85,20.0,9.7,16.8,23.166666
263,2023-01-11 23:00:00+00:00,Sydney,91.0,16.85,11.7,26.0,9.8,16.9,22.866669
